dr_number,date_reported,date_occurred,time_occurred,area_id,area_name,reporting_district,crime_code,crime_code_description,mo_codes,victim_age,victim_sex,victim_descent,lat,lon,status_description,premise_description
100213598,2010-06-23,2010-06-23,710,2,Rampart,235,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,39,M,B,34.0667,-118.2703,Adult Other,STREET
142009544,2014-05-02,2014-05-02,715,20,Olympic,2055,761,BRANDISH WEAPON,0334 0319 0369 0432 1420,56,F,H,34.0526,-118.2989,Adult Other,STREET
101923783,2010-10-28,2010-10-27,2120,19,Mission,1984,624,BATTERY - SIMPLE ASSAULT,0416 1402 2000,18,F,B,34.2282,-118.4553,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
141911680,2014-05-13,2014-05-06,1200,19,Mission,1909,354,THEFT OF IDENTITY,0377,76,M,W,34.323,-118.4085,Invest Cont,SINGLE FAMILY DWELLING
131218087,2013-07-30,2013-07-29,2025,12,77th Street,1215,210,ROBBERY,0437 0342 1822 0321 0344 1402 0209 0334 0319 0355,49,M,H,33.9951,-118.3002,Invest Cont,OTHER BUSINESS
150513838,2015-08-14,2015-08-14,1420,5,Harbor,514,310,BURGLARY,1601 1202 0344 0321,67,M,H,33.7861,-118.276,Invest Cont,SINGLE FAMILY DWELLING
140213236,2014-06-27,2014-06-20,1750,2,Rampart,257,624,BATTERY - SIMPLE ASSAULT,0417,32,M,H,34.057,-118.2691,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
151423295,2015-08-31,2015-08-31,1435,14,Pacific,1463,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,NA,M,X,33.9782,-118.422,Invest Cont,OTHER BUSINESS
150123163,2015-10-17,2015-10-17,300,1,Central,147,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,23,F,H,34.0453,-118.2443,Adult Other,SIDEWALK
151710726,2015-05-26,2015-05-22,1200,17,Devonshire,1765,310,BURGLARY,0329 0400,NA,M,W,34.25,-118.5536,Invest Cont,JUNIOR HIGH SCHOOL
141717687,2014-11-11,2014-11-11,2215,17,Devonshire,1781,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300 0919 1310,20,M,H,34.2355,-118.5842,Invest Cont,STREET
151309830,2015-04-14,2015-04-14,1525,13,Newton,1333,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0601,NA,M,H,34.0174,-118.2621,Invest Cont,OTHER BUSINESS
161616864,2016-11-23,2016-08-15,1800,16,Foothill,1665,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",NA,15,NA,NA,34.2426,-118.3747,Invest Cont,OTHER BUSINESS
111324435,2011-11-09,2011-11-09,2000,13,Newton,1373,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0319 0329 0334 0421 0432 0603 0906 0913,22,F,B,33.9907,-118.2608,Adult Arrest,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
141607719,2014-04-04,2014-04-04,1635,16,Foothill,1659,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1212 1501,NA,M,X,34.2489,-118.2718,Invest Cont,SINGLE FAMILY DWELLING
131019460,2013-12-27,2013-12-27,1345,10,West Valley,1063,441,THEFT PLAIN - ATTEMPT,NA,92,F,O,34.1698,-118.5386,Invest Cont,PARKING LOT
140504734,2014-01-18,2014-01-18,1855,5,Harbor,521,210,ROBBERY,0324 0334 0344 1236,13,M,O,33.7601,-118.2928,Adult Arrest,OTHER STORE
101817653,2010-08-25,2010-08-24,1810,18,Southeast,1823,210,ROBBERY,0305 0346 0400 0406 0416 1259,19,F,H,33.9292,-118.2652,Invest Cont,SIDEWALK
160911782,2016-06-03,2016-06-03,1000,9,Van Nuys,919,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,54,M,H,34.194,-118.4247,Invest Cont,PARKING LOT
160920115,2016-11-10,2016-10-26,1015,9,Van Nuys,969,647,THROWING OBJECT AT MOVING VEHICLE,1501,52,M,W,34.1576,-118.4225,Adult Other,STREET
132107078,2013-03-12,2013-03-11,1730,21,Topanga,2126,330,BURGLARY FROM VEHICLE,0321 0344,80,M,H,34.2094,-118.5906,Invest Cont,STREET
110213801,2011-07-12,2011-07-11,1210,2,Rampart,256,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,59,M,H,34.0573,-118.2699,Invest Cont,MARKET
101208958,2010-03-06,2010-03-04,2300,12,77th Street,1269,624,BATTERY - SIMPLE ASSAULT,0416 0603 1251,34,F,B,33.9659,-118.2695,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
141320686,2014-10-27,2014-10-09,1100,13,Newton,1353,210,ROBBERY,0444 0337 0355 0345,42,F,H,34.0039,-118.264,Juv Arrest,ALLEY
130314470,2013-06-11,2013-06-11,1400,3,Southwest,397,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,21,F,W,34.0055,-118.2915,Invest Cont,OTHER BUSINESS
110514972,2011-07-31,2011-07-31,1630,5,Harbor,524,510,VEHICLE - STOLEN,NA,10,NA,NA,33.7735,-118.2749,Invest Cont,STREET
121414115,2012-05-23,2012-05-22,1930,14,Pacific,1483,440,THEFT PLAIN - PETTY ($950 & UNDER),0329,39,F,W,33.9563,-118.4356,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
161104366,2016-01-09,2016-01-09,2100,11,Northeast,1139,624,BATTERY - SIMPLE ASSAULT,0444 0361 0416,30,M,H,34.1093,-118.1876,Invest Cont,SINGLE FAMILY DWELLING
122019576,2012-11-06,2012-10-31,1100,20,Olympic,2039,480,BIKE - STOLEN,0344,35,F,H,34.0608,-118.2842,Juv Arrest,YARD (RESIDENTIAL/BUSINESS)
151515394,2015-07-23,2015-07-22,2200,15,N Hollywood,1548,330,BURGLARY FROM VEHICLE,0344,27,M,W,34.1649,-118.3691,Invest Cont,STREET
101919680,2010-08-23,2010-08-18,2222,19,Mission,1909,510,VEHICLE - STOLEN,NA,NA,NA,NA,34.3154,-118.4214,Invest Cont,STREET
132113019,2013-07-23,2013-07-23,405,21,Topanga,2189,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0352 1822,33,M,H,34.1665,-118.5859,Invest Cont,DEPARTMENT STORE
171507537,2017-02-28,2017-02-07,2200,15,N Hollywood,1581,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,50,F,W,34.1504,-118.4203,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
160814295,2016-08-11,2016-07-26,1830,8,West LA,828,480,BIKE - STOLEN,0344,40,F,W,34.0609,-118.4401,Invest Cont,PARKING UNDERGROUND/BUILDING
160113915,2016-05-04,2016-05-04,1720,1,Central,147,624,BATTERY - SIMPLE ASSAULT,0400,33,F,H,34.0464,-118.2447,Invest Cont,OTHER STORE
111320372,2011-09-05,2011-09-05,2350,13,Newton,1353,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913,10,M,O,34.0048,-118.2617,Invest Cont,DRIVEWAY
100220301,2010-11-02,2010-10-28,1530,2,Rampart,251,901,VIOLATION OF RESTRAINING ORDER,2000,37,F,O,34.0609,-118.2823,Adult Arrest,STREET
160513538,2016-07-24,2016-07-24,1745,5,Harbor,522,626,INTIMATE PARTNER - SIMPLE ASSAULT,0329 0344 0416 0432 0444 0913 1243 1813 2000,44,F,H,33.7811,-118.2688,Adult Arrest,SINGLE FAMILY DWELLING
151906563,2015-02-20,2015-02-19,1645,19,Mission,1913,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,41,F,H,34.3082,-118.457,Invest Cont,OTHER BUSINESS
111018091,2011-11-02,2011-11-01,1330,10,West Valley,1034,624,BATTERY - SIMPLE ASSAULT,0400 0444,16,M,H,34.1866,-118.5339,Invest Cont,PARK/PLAYGROUND
101912636,2010-05-08,2010-05-07,1600,19,Mission,1952,624,BATTERY - SIMPLE ASSAULT,0416,20,M,B,34.251,-118.4688,Invest Cont,STREET
130627305,2013-12-20,2013-12-20,145,6,Hollywood,647,624,BATTERY - SIMPLE ASSAULT,NA,30,F,H,34.0998,-118.3252,Invest Cont,NIGHT CLUB (OPEN EVENINGS ONLY)
171511783,2017-05-12,2017-05-10,1900,15,N Hollywood,1588,330,BURGLARY FROM VEHICLE,0344 1609 0329,49,F,W,34.1322,-118.3477,Invest Cont,STREET
130306136,2013-02-05,2013-01-30,900,3,Southwest,391,510,VEHICLE - STOLEN,NA,12,NA,NA,34.0008,-118.359,Invest Cont,STREET
170309604,2017-03-26,2017-03-26,100,3,Southwest,395,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1414 2000 1813 0408,39,F,H,34.0055,-118.3089,Adult Arrest,SINGLE FAMILY DWELLING
172107654,2017-03-09,2017-02-14,1200,21,Topanga,2158,354,THEFT OF IDENTITY,1822 0928,41,F,W,34.1829,-118.5959,Invest Cont,SINGLE FAMILY DWELLING
171505781,2017-01-31,2017-01-18,1700,15,N Hollywood,1505,121,"RAPE, FORCIBLE",0549 0558 0913 0515 0405 0438 0415 0423 0507 0527,17,F,H,34.2012,-118.379,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
160121131,2016-08-14,2016-08-14,5,1,Central,143,624,BATTERY - SIMPLE ASSAULT,2002 0305 0416 1210,34,F,A,34.0503,-118.2504,Invest Cont,ELEVATOR
150623725,2015-11-09,2015-11-09,200,6,Hollywood,636,210,ROBBERY,0344 0400,56,M,A,34.1034,-118.3333,Invest Cont,STREET
111209034,2011-03-14,2011-02-20,2115,12,77th Street,1253,210,ROBBERY,0302 0324 0325 0355 1822,34,M,H,33.97,-118.309,Invest Cont,RESTAURANT/FAST FOOD
100629922,2010-12-18,2010-12-13,1800,6,Hollywood,666,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),NA,NA,NA,NA,34.0908,-118.3234,Invest Cont,STREET
151016734,2015-10-27,2015-10-26,1130,10,West Valley,1003,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0344,85,M,W,34.2148,-118.5404,Invest Cont,NURSING/CONVALESCENT/RETIREMENT HOME
151713450,2015-07-24,2012-12-28,1100,17,Devonshire,1761,956,"LETTERS, LEWD",1501,28,F,W,34.2409,-118.6063,Adult Other,OFFICE BUILDING/OFFICE
131211414,2013-04-25,2013-04-25,900,12,77th Street,1293,310,BURGLARY,0319 0344 0389 1601 0358 0363 0361,41,F,B,33.94,-118.3102,Adult Arrest,SINGLE FAMILY DWELLING
130811745,2013-07-17,2013-07-17,1445,8,West LA,899,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1300,53,F,W,34.0308,-118.3859,Invest Cont,"VEHICLE, PASSENGER/TRUCK"
130205919,2013-02-02,2013-02-02,250,2,Rampart,271,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1243 0409,18,F,B,34.0553,-118.283,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
150919611,2015-11-11,2015-11-10,2200,9,Van Nuys,919,330,BURGLARY FROM VEHICLE,0344,40,F,W,34.1927,-118.429,Invest Cont,STREET
162006086,2016-02-12,2010-08-01,1,20,Olympic,2022,354,THEFT OF IDENTITY,0929 1822,27,F,A,34.069,-118.3116,Invest Cont,SINGLE FAMILY DWELLING
131817101,2013-10-09,2013-10-09,1100,18,Southeast,1823,510,VEHICLE - STOLEN,NA,12,NA,NA,33.9442,-118.2652,Invest Cont,PARKING LOT
160818081,2016-11-01,2016-10-28,1400,8,West LA,841,649,DOCUMENT FORGERY / STOLEN FELONY,1822,54,M,W,34.0438,-118.4647,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
160511326,2016-06-06,2016-06-06,2230,5,Harbor,525,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,23,M,H,33.7724,-118.2684,Invest Cont,SKATEBOARD FACILITY/SKATEBOARD PARK*
171113113,2017-07-05,2017-06-29,1430,11,Northeast,1146,510,VEHICLE - STOLEN,NA,16,NA,NA,34.1022,-118.2455,Invest Cont,YARD (RESIDENTIAL/BUSINESS)
110401415,2011-12-22,2011-12-21,2000,4,Hollenbeck,497,310,BURGLARY,1609 1608 0344 1606 1402,NA,M,W,34.0191,-118.2081,Invest Cont,RESTAURANT/FAST FOOD
141516231,2014-08-27,2014-08-27,1000,15,N Hollywood,1549,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 2000,23,M,H,34.17,-118.3636,Adult Other,"VEHICLE, PASSENGER/TRUCK"
161312946,2016-05-31,2016-05-25,1455,13,Newton,1346,354,THEFT OF IDENTITY,0100 0800 1822 0930,26,M,H,34.0058,-118.2521,Invest Cont,SINGLE FAMILY DWELLING
171217621,2017-07-05,2017-07-05,1710,12,77th Street,1232,350,"THEFT, PERSON",0344 1822 0400 0216,55,F,B,33.989,-118.3294,Invest Cont,MARKET
111212418,2011-04-29,2011-04-28,2300,12,77th Street,1265,510,VEHICLE - STOLEN,NA,10,NA,NA,33.9637,-118.2987,Invest Cont,STREET
171716403,2017-08-25,2017-08-16,2030,17,Devonshire,1788,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,NA,X,X,34.2322,-118.5113,Invest Cont,DEPARTMENT STORE
141107274,2014-03-13,2014-03-13,1515,11,Northeast,1118,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0448 1813 2000,19,M,H,34.1125,-118.193,Adult Arrest,SINGLE FAMILY DWELLING
151516785,2015-08-18,2015-08-17,1030,15,N Hollywood,1543,330,BURGLARY FROM VEHICLE,0344 1307 1609,24,M,W,34.1687,-118.3992,Invest Cont,STREET
110916620,2011-08-16,2011-08-16,630,9,Van Nuys,952,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 1243 2000,23,M,B,34.1721,-118.4618,Invest Cont,STREET
110804445,2011-01-10,2011-01-10,845,8,West LA,857,310,BURGLARY,0344 0352 1605,29,F,B,34.0571,-118.3907,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
111704233,2011-01-05,2011-01-04,1000,17,Devonshire,1745,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,27,M,B,34.2627,-118.5274,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
161020140,2016-12-25,2016-12-24,500,10,West Valley,1099,888,TRESPASSING,1501 1822,29,M,O,34.1363,-118.4881,Invest Cont,SINGLE FAMILY DWELLING
111109462,2011-04-15,2011-04-15,1700,11,Northeast,1151,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,45,F,B,34.0982,-118.2918,Invest Cont,HOSPITAL
111914320,2011-06-20,2011-06-19,5,19,Mission,1921,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0305 0319 0334 0443 0603 0906 1206,22,F,H,34.3058,-118.4677,Invest Cont,YARD (RESIDENTIAL/BUSINESS)
151113573,2015-07-11,2015-07-11,1330,11,Northeast,1101,330,BURGLARY FROM VEHICLE,0344,51,M,O,34.1237,-118.3018,Invest Cont,PARK/PLAYGROUND
121816906,2012-09-04,2012-09-03,810,18,Southeast,1832,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,53,M,H,33.9402,-118.2739,Invest Cont,SINGLE FAMILY DWELLING
161711368,2016-06-05,2016-06-04,1800,17,Devonshire,1798,510,VEHICLE - STOLEN,NA,15,NA,NA,34.2346,-118.4796,Adult Arrest,STREET
130606595,2013-02-06,2013-02-06,920,6,Hollywood,645,624,BATTERY - SIMPLE ASSAULT,0444 0400 0417 0416 1266 1414 1402,52,M,H,34.1016,-118.3387,Invest Cont,SIDEWALK
131511284,2013-05-19,2013-05-18,2050,15,N Hollywood,1591,330,BURGLARY FROM VEHICLE,1302 1307 0344 1609,50,F,O,34.1429,-118.403,Invest Cont,PARKING LOT
131920613,2013-10-03,2013-10-03,1645,19,Mission,1984,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0416,32,F,H,34.2247,-118.4553,Adult Arrest,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
140621534,2014-10-28,2014-10-28,1325,6,Hollywood,636,220,ATTEMPTED ROBBERY,0416,55,M,B,34.1016,-118.3295,Adult Arrest,SIDEWALK
160222501,2016-12-27,2016-12-27,2220,2,Rampart,251,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 0216,20,M,W,34.0609,-118.2823,Invest Cont,HEALTH SPA/GYM
141921201,2014-10-25,2014-10-25,2100,19,Mission,1983,624,BATTERY - SIMPLE ASSAULT,0429 0603,45,M,H,34.2282,-118.4592,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
161510286,2016-04-23,2016-04-23,1835,15,N Hollywood,1529,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1402 0344 0104 0325,15,M,W,34.1829,-118.365,Adult Arrest,MARKET
100814344,2010-08-21,2010-08-18,1400,8,West LA,881,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,37,M,H,34.0362,-118.4582,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
160219155,2016-10-04,2016-08-01,1500,2,Rampart,238,354,THEFT OF IDENTITY,0100 1822,59,F,B,34.0616,-118.2586,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
121019448,2012-11-28,2012-03-01,800,10,West Valley,1047,354,THEFT OF IDENTITY,1822,37,F,W,34.1763,-118.5067,Invest Cont,SINGLE FAMILY DWELLING
131212161,2013-05-04,2013-05-04,1530,12,77th Street,1203,624,BATTERY - SIMPLE ASSAULT,0416 0913,58,M,B,34.0028,-118.3089,Invest Cont,STREET
141205770,2014-01-30,2014-01-29,1700,12,77th Street,1265,624,BATTERY - SIMPLE ASSAULT,0360 0416 0446,23,F,B,33.9678,-118.2929,Adult Other,ALLEY
141117453,2014-09-29,2014-09-28,1500,11,Northeast,1136,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,84,M,W,34.1241,-118.2208,Invest Cont,PARKING LOT
100218068,2010-09-20,2010-09-20,1550,2,Rampart,231,626,INTIMATE PARTNER - SIMPLE ASSAULT,0319 0416 0913 1243 2000,62,F,O,34.0693,-118.2811,Adult Other,SINGLE FAMILY DWELLING
141701157,2014-11-27,2014-11-27,2020,17,Devonshire,1785,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,NA,M,X,34.2373,-118.5361,Invest Cont,"DELIVERY SERVICE (FED EX, UPS, COURIERS,COURIER SERVICE)*"
131608554,2013-04-25,2013-04-25,1440,16,Foothill,1602,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0913 2000 1814,18,F,H,34.2766,-118.4078,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
121417861,2012-07-12,2012-07-11,2200,14,Pacific,1443,510,VEHICLE - STOLEN,NA,11,NA,NA,33.9888,-118.458,Invest Cont,STREET
101400795,2010-04-19,2010-04-16,2020,14,Pacific,1495,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,NA,M,W,33.9567,-118.3896,Invest Cont,PARK/PLAYGROUND
120716169,2012-10-11,2012-10-07,1600,7,Wilshire,733,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,29,F,W,34.0649,-118.3525,Invest Cont,PARKING UNDERGROUND/BUILDING
121711889,2012-05-28,2012-05-28,40,17,Devonshire,1723,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1402,11,M,O,34.2636,-118.5842,Invest Cont,ALLEY
130318668,2013-08-21,2013-08-21,1100,3,Southwest,341,330,BURGLARY FROM VEHICLE,0344,44,F,B,34.0151,-118.3657,Invest Cont,STREET
160504151,2016-01-04,2015-12-05,700,5,Harbor,529,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 0913 1202 1803,78,M,W,33.7757,-118.2608,Adult Arrest,NA
100304882,2010-01-14,2010-01-13,2130,3,Southwest,392,330,BURGLARY FROM VEHICLE,0344,23,F,B,33.9976,-118.3171,Invest Cont,STREET
140123999,2014-10-23,2014-10-23,800,1,Central,182,480,BIKE - STOLEN,0344 1251,20,F,W,34.0444,-118.2593,Invest Cont,COLLEGE/JUNIOR COLLEGE/UNIVERSITY
171504632,2017-01-10,2017-01-10,1800,15,N Hollywood,1522,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,30,F,H,34.194,-118.4163,Invest Cont,"VEHICLE, PASSENGER/TRUCK"
122108113,2012-03-27,2012-03-25,2200,21,Topanga,2133,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,77,F,W,34.2024,-118.6308,Invest Cont,HOSPITAL
141914221,2014-06-25,2014-06-23,1400,19,Mission,1912,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329,51,F,H,34.3188,-118.4739,Adult Other,SINGLE FAMILY DWELLING
111820449,2011-10-23,2011-10-22,1030,18,Southeast,1861,310,BURGLARY,0321 0344 0358 1607,26,F,H,33.9274,-118.287,Invest Cont,SINGLE FAMILY DWELLING
142019424,2014-11-13,2014-11-13,2020,20,Olympic,2046,901,VIOLATION OF RESTRAINING ORDER,2000,33,F,H,34.056,-118.2916,Adult Other,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
151521519,2015-11-12,2015-11-05,1200,15,N Hollywood,1508,662,"BUNCO, GRAND THEFT",0344 0701,23,F,H,34.2085,-118.3682,Invest Cont,SINGLE FAMILY DWELLING
101817683,2010-08-25,2010-08-25,800,18,Southeast,1829,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0408 0416 2000,24,F,B,33.9449,-118.2355,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
120612206,2012-04-20,2012-04-13,1730,6,Hollywood,646,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,22,M,O,34.098,-118.3338,Invest Cont,PARKING LOT
121408692,2012-03-06,2012-02-24,800,14,Pacific,1479,649,DOCUMENT FORGERY / STOLEN FELONY,1822,45,F,O,33.9678,-118.3742,Invest Cont,OTHER RESIDENCE
110327160,2011-12-24,2011-12-23,2130,3,Southwest,393,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),NA,10,NA,NA,34.0058,-118.3248,Invest Cont,STREET
170404158,2016-01-04,2016-01-03,315,4,Hollenbeck,424,956,"LETTERS, LEWD",1906,40,F,W,34.0692,-118.2025,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
102016130,2010-07-07,2010-07-07,1430,20,Olympic,2017,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0432 1210 2004,59,M,O,34.0728,-118.2917,Adult Arrest,OTHER BUSINESS
130714548,2013-09-02,2013-09-02,335,7,Wilshire,762,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1609 1414,12,X,X,34.0517,-118.3674,Invest Cont,OTHER STORE
151814429,2015-07-24,2015-07-24,1429,18,Southeast,1837,210,ROBBERY,0336 0344 0216 0346,20,F,B,33.9348,-118.2463,Invest Cont,BUS STOP
160712322,2016-07-11,2016-07-09,1200,7,Wilshire,765,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 0913 0360 0601,42,M,H,34.0501,-118.3442,Adult Other,OTHER BUSINESS
170905046,2017-01-19,2017-01-13,2030,9,Van Nuys,931,510,VEHICLE - STOLEN,NA,16,NA,NA,34.1848,-118.47,Invest Cont,DRIVEWAY
100307743,2010-02-25,2010-02-25,1415,3,Southwest,312,210,ROBBERY,0325 0337 0344 0400 0416 0906,25,M,B,34.0279,-118.3561,Invest Cont,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
160112133,2016-04-13,2016-04-13,1920,1,Central,192,662,"BUNCO, GRAND THEFT",0800 1900 0344 0701,28,F,W,34.0407,-118.268,Invest Cont,SIDEWALK
151605147,2015-02-01,2015-02-01,2315,16,Foothill,1675,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1310 0416 0411 1266 1822 1414 0334,60,M,W,34.2309,-118.3727,Invest Cont,PARKING LOT
111221710,2011-09-04,2011-09-03,2200,12,77th Street,1256,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0411 0416 1822,14,M,B,33.9727,-118.2842,Invest Cont,STREET
131614758,2013-09-26,2013-09-26,900,16,Foothill,1681,850,INDECENT EXPOSURE,0528 1300 1251,22,F,H,34.2242,-118.4072,Invest Cont,STREET
112118922,2011-11-06,2011-09-01,1,21,Topanga,2145,310,BURGLARY,0344 0352,53,F,W,34.1956,-118.6103,Invest Cont,SINGLE FAMILY DWELLING
100813130,2010-07-26,2010-07-21,1300,8,West LA,887,354,THEFT OF IDENTITY,0930,45,M,W,34.0449,-118.3987,Invest Cont,SINGLE FAMILY DWELLING
110515769,2011-08-16,2011-08-16,1,5,Harbor,522,320,"BURGLARY, ATTEMPTED",0329 1236 1607,62,F,H,33.7794,-118.2728,Invest Cont,OTHER BUSINESS
121919305,2012-09-16,2012-09-14,1900,19,Mission,1913,330,BURGLARY FROM VEHICLE,1300 1307 0329 0344,25,M,H,34.3104,-118.4614,Invest Cont,STREET
130314379,2013-06-10,2013-06-09,2030,3,Southwest,395,210,ROBBERY,0400 0416 0337 0432 0342 0429 0344 0305,23,F,H,34.0073,-118.3182,Invest Cont,STREET
100120451,2010-11-20,2010-11-19,1415,1,Central,166,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432,52,M,B,34.0428,-118.2461,Adult Arrest,SIDEWALK
131805593,2013-02-04,2013-02-04,1030,18,Southeast,1803,510,VEHICLE - STOLEN,NA,12,NA,NA,33.9601,-118.2695,Invest Cont,PARKING LOT
151315924,2015-08-06,2015-08-06,320,13,Newton,1385,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",1413 0329 0311,14,M,H,33.9872,-118.2652,Invest Cont,OTHER BUSINESS
101915919,2010-06-22,2010-06-22,2015,19,Mission,1984,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,26,F,H,34.2231,-118.4553,Invest Cont,STREET
161412426,2016-04-26,2016-01-15,1000,14,Pacific,1428,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),NA,15,NA,NA,34.0298,-118.4227,Invest Cont,STREET
141920671,2014-10-17,2014-10-15,2330,19,Mission,1961,806,PANDERING,1501,16,F,B,34.2355,-118.4676,Invest Cont,STREET
161208024,2016-02-28,2016-02-27,2230,12,77th Street,1233,510,VEHICLE - STOLEN,NA,15,NA,NA,33.9867,-118.3046,Invest Cont,STREET
100801158,2010-06-11,2010-06-11,2050,8,West LA,898,210,ROBBERY,0416 0522,35,F,W,34.0356,-118.3891,Invest Cont,STREET
161307590,2016-03-04,2016-03-04,2240,13,Newton,1394,624,BATTERY - SIMPLE ASSAULT,0416,28,F,H,33.9786,-118.2717,Invest Cont,OTHER BUSINESS
102121170,2010-11-30,2010-11-30,1020,21,Topanga,2158,330,BURGLARY FROM VEHICLE,0344 1307,28,F,W,34.1802,-118.5905,Invest Cont,PARKING LOT
150313160,2015-05-26,2015-05-26,2300,3,Southwest,393,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2002,31,M,B,34.0101,-118.3304,Invest Cont,SINGLE FAMILY DWELLING
